Ticker,Company Name,Industry,Sector,Year, Market Cap , Tangible Book Value , Goodwill , Other Intangible Assets ,Multiplier,Data Value ,Data Value as % of Market Cap
GS,"The Goldman Sachs Group, Inc.",Capital Markets,Financial Services,2023,1.16E+11,1.10E+11,5916000000,1177000000,0.1625,2172559829,0.0187
GS,"The Goldman Sachs Group, Inc.",Capital Markets,Financial Services,2022,1.01E+11,1.09E+11,6374000000,2009000000,0.1625,37913428.48,0.0004
GS,"The Goldman Sachs Group, Inc.",Capital Markets,Financial Services,2021,1.11E+11,1.05E+11,4285000000,418000000,0.1625,1754546435,0.0158
HAL,Halliburton Company,Oil & Gas Equipment & Services,Energy,2024,23438707011,7710000000,2838000000,,0.1625,3017089889,0.1287
HAL,Halliburton Company,Oil & Gas Equipment & Services,Energy,2023,30693932848,6583000000,2850000000,,0.1625,4381151588,0.1427
HAL,Halliburton Company,Oil & Gas Equipment & Services,Energy,2022,32012509696,5148000000,2829000000,,0.1625,4825195326,0.1507
HAL,Halliburton Company,Oil & Gas Equipment & Services,Energy,2021,19183173280,3885000000,2843000000,,0.1625,2947940658,0.1537
HAL,Halliburton Company,Oil & Gas Equipment & Services,Energy,2020,15310903673,,,,0.1625,2488021847,0.1625
HIG,"The Hartford Insurance Group, Inc.",Insurance - Property & Casualty,Financial Services,2024,31174055122,13899000000,1911000000,637000000,0.1625,3221246457,0.1033
HIG,"The Hartford Insurance Group, Inc.",Insurance - Property & Casualty,Financial Services,2023,22544369568,12709000000,1911000000,707000000,0.1625,2023672555,0.0898
HIG,"The Hartford Insurance Group, Inc.",Insurance - Property & Casualty,Financial Services,2022,20746881254,10987000000,1911000000,778000000,0.1625,2022943204,0.0975
HIG,"The Hartford Insurance Group, Inc.",Insurance - Property & Casualty,Financial Services,2021,18509278947,15074000000,1911000000,858000000,0.1625,1008195329,0.0545
HIG,"The Hartford Insurance Group, Inc.",Insurance - Property & Casualty,Financial Services,2020,12553660458,,,,0.1625,2039969824,0.1625
HAS,"Hasbro, Inc.",Leisure,Consumer Cyclical,2024,7788394078,-1611600000,2278200000,518400000,0.1625,1981946538,0.2545
HAS,"Hasbro, Inc.",Leisure,Consumer Cyclical,2023,6609537469,-1779700000,2279200000,587500000,0.1625,1829089839,0.2767
HAS,"Hasbro, Inc.",Leisure,Consumer Cyclical,2022,7575668958,-1422800000,3470100000,814600000,0.1625,2158514956,0.2849
HAS,"Hasbro, Inc.",Leisure,Consumer Cyclical,2021,12200325090,-1504600000,3419600000,1172000000,0.1625,2973185327,0.2437
HAS,"Hasbro, Inc.",Leisure,Consumer Cyclical,2020,10960639507,,,,0.1625,1781103920,0.1625
HCA,"HCA Healthcare, Inc.",Medical Care Facilities,Healthcare,2024,73624796310,555000000,,,0.1625,11873841900,0.1613
HCA,"HCA Healthcare, Inc.",Medical Care Facilities,Healthcare,2023,66318522367,1060000000,,,0.1625,10604509885,0.1599
HCA,"HCA Healthcare, Inc.",Medical Care Facilities,Healthcare,2022,58324495551,-73000000,,,0.1625,9489593027,0.1627
HCA,"HCA Healthcare, Inc.",Medical Care Facilities,Healthcare,2021,61422064731,1489000000,,,0.1625,9739123019,0.1586
HCA,"HCA Healthcare, Inc.",Medical Care Facilities,Healthcare,2020,38788219245,,,,0.1625,6303085627,0.1625
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,Real Estate,2024,13892565454,8240370000,,817254000,0.1625,1051285536,0.0757
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,Real Estate,2023,12875711331,6610714000,,314156000,0.1625,1069112416,0.083
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,Real Estate,2022,15505613783,6870216000,,418061000,0.1625,1471187052,0.0949
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,Real Estate,2021,21149682962,6626344000,,519760000,0.1625,2444503581,0.1156
DOC,"Healthpeak Properties, Inc.",REIT - Healthcare Facilities,Real Estate,2020,16815560505,,,,0.1625,2732528582,0.1625
HSIC,"Henry Schein, Inc.",Medical Distribution,Healthcare,2024,8638579840,-73000000,3887000000,1023000000,0.1625,2213506724,0.2562
HSIC,"Henry Schein, Inc.",Medical Distribution,Healthcare,2023,9366671013,362000000,3875000000,916000000,0.1625,2241796540,0.2393
HSIC,"Henry Schein, Inc.",Medical Distribution,Healthcare,2022,9985072551,1191000000,2893000000,587000000,0.1625,1994536790,0.1998
HSIC,"Henry Schein, Inc.",Medical Distribution,Healthcare,2021,9638973407,1154000000,2854000000,668000000,0.1625,1951133179,0.2024
HSIC,"Henry Schein, Inc.",Medical Distribution,Healthcare,2020,8223745934,,,,0.1625,1336358714,0.1625
HSY,The Hershey Company,Confectioners,Consumer Defensive,2024,24882779788,-232052000,2705753000,2240953000,0.1625,4884999891,0.1963
HSY,The Hershey Company,Confectioners,Consumer Defensive,2023,26716127109,-836398000,2696050000,2239434000,0.1625,5279301480,0.1976
HSY,The Hershey Company,Confectioners,Consumer Defensive,2022,32219718756,-1593715000,2606956000,2286303000,0.1625,6289837573,0.1952
HSY,The Hershey Company,Confectioners,Consumer Defensive,2021,26377553565,-2174189000,2633174000,2298244000,0.1625,5441013592,0.2063
HSY,The Hershey Company,Confectioners,Consumer Defensive,2020,20363965105,,,,0.1625,3309144330,0.1625
HES,Hess Corporation,Oil & Gas E&P,Energy,2024,40802985140,11643000000,360000000,,0.1625,4796997585,0.1176
HES,Hess Corporation,Oil & Gas E&P,Energy,2023,44366282016,9242000000,360000000,,0.1625,5766195828,0.13
HES,Hess Corporation,Oil & Gas E&P,Energy,2022,41717370074,8136000000,360000000,,0.1625,5515472637,0.1322
HES,Hess Corporation,Oil & Gas E&P,Energy,2021,22451182849,6666000000,360000000,,0.1625,2623592213,0.1169
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,2024,25791076488,6284000000,18086000000,510000000,0.1625,6191749929,0.2401
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,2023,19434867477,2596000000,17988000000,654000000,0.1625,5765640965,0.2967
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,2022,17268651508,1773000000,17403000000,733000000,0.1625,5465143370,0.3165
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,2021,17680168903,689000000,18306000000,1022000000,0.1625,5901864947,0.3338
HPE,Hewlett Packard Enterprise Company,Communication Equipment,Technology,2020,10064613564,,,,0.1625,1635499704,0.1625
HLT,Hilton Worldwide Holdings Inc.,Lodging,Consumer Cyclical,2024,59662686694,-10108000000,5035000000,1384000000,0.1625,12380824088,0.2075
HLT,Hilton Worldwide Holdings Inc.,Lodging,Consumer Cyclical,2023,43310222463,-8430000000,5052000000,1031000000,0.1625,9396273650,0.217
HLT,Hilton Worldwide Holdings Inc.,Lodging,Consumer Cyclical,2022,30055267193,-6986000000,5032000000,856000000,0.1625,6976005919,0.2321
HLT,Hilton Worldwide Holdings Inc.,Lodging,Consumer Cyclical,2021,36965207896,-6654000000,5071000000,764000000,0.1625,8036308783,0.2174
HLT,Hilton Worldwide Holdings Inc.,Lodging,Consumer Cyclical,2020,25908252191,,,,0.1625,4210090981,0.1625
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,Healthcare,2024,18115117604,842300000,3443100000,844600000,0.1625,3503584111,0.1934
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,Healthcare,2023,15689442125,847000000,3281300000,888600000,0.1625,3089505595,0.1969
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,Healthcare,2022,14665223982,359100000,3236500000,1280600000,0.1625,3058773897,0.2086
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,Healthcare,2021,16463483610,-722200000,3281600000,1659200000,0.1625,3595553587,0.2184
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,Healthcare,2020,14895461103,,,,0.1625,2420512429,0.1625
HD,"The Home Depot, Inc.",Home Improvement Retail,Consumer Cyclical,2025,4.10E+11,-21818000000,19475000000,8983000000,0.1625,74755786284,0.1824
HD,"The Home Depot, Inc.",Home Improvement Retail,Consumer Cyclical,2024,3.44E+11,-11017000000,8455000000,3606000000,0.1625,59587770679,0.1734
HD,"The Home Depot, Inc.",Home Improvement Retail,Consumer Cyclical,2023,3.04E+11,-9205000000,7444000000,3323000000,0.1625,52639845885,0.1732
HD,"The Home Depot, Inc.",Home Improvement Retail,Consumer Cyclical,2022,3.33E+11,-12648000000,7449000000,3503000000,0.1625,57998477225,0.174
HD,"The Home Depot, Inc.",Home Improvement Retail,Consumer Cyclical,2021,2.47E+11,,,,0.1625,40066885098,0.1625
HON,Honeywell International Inc.,Conglomerates,Industrials,2024,1.47E+11,-9320000000,21825000000,6656000000,0.1625,30057208680,0.2042
HON,Honeywell International Inc.,Conglomerates,Industrials,2023,1.32E+11,-4839000000,18049000000,3231000000,0.1625,25613862229,0.1948
HON,Honeywell International Inc.,Conglomerates,Industrials,2022,1.32E+11,-3393000000,17497000000,3222000000,0.1625,25394078816,0.1921
HON,Honeywell International Inc.,Conglomerates,Industrials,2021,1.26E+11,-2120000000,17756000000,3613000000,0.1625,24273783728,0.1928
HON,Honeywell International Inc.,Conglomerates,Industrials,2020,1.25E+11,,,,0.1625,20369425382,0.1625
HRL,Hormel Foods Corporation,Packaged Foods,Consumer Defensive,2024,16743004930,1347819000,4923487000,1732704000,0.1625,3583348751,0.214
HRL,Hormel Foods Corporation,Packaged Foods,Consumer Defensive,2023,17011910177,1053351000,4928464000,1757170000,0.1625,3679681391,0.2163
HRL,Hormel Foods Corporation,Packaged Foods,Consumer Defensive,2022,23626787914,811364000,4925829000,1803027000,0.1625,4800945486,0.2032
HRL,Hormel Foods Corporation,Packaged Foods,Consumer Defensive,2021,21398160098,226987000,4929102000,1822272000,0.1625,4537413903,0.212
HRL,Hormel Foods Corporation,Packaged Foods,Consumer Defensive,2020,24185308538,,,,0.1625,3930112637,0.1625
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,Real Estate,2024,12269117440,6777000000,,,0.1625,892469084,0.0727
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,Real Estate,2023,13071579349,6826000000,,,0.1625,1014906644,0.0776
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,Real Estate,2022,10050949788,6879000000,,,0.1625,515441840.6,0.0513
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,Real Estate,2021,10753107836,6572000000,,,0.1625,679430023.3,0.0632
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,Real Estate,2020,8851395604,,,,0.1625,1438351786,0.1625
HWM,Howmet Aerospace Inc.,Aerospace & Defense,Industrials,2024,44987456595,69000000,4010000000,475000000,0.1625,8028061697,0.1785
HWM,Howmet Aerospace Inc.,Aerospace & Defense,Industrials,2023,21626904484,-503000000,4035000000,505000000,0.1625,4333859479,0.2004
HWM,Howmet Aerospace Inc.,Aerospace & Defense,Industrials,2022,15779291735,-933000000,4013000000,521000000,0.1625,3452522407,0.2188
HWM,Howmet Aerospace Inc.,Aerospace & Defense,Industrials,2021,12823786214,-1108000000,4067000000,549000000,0.1625,3014015260,0.235
HWM,Howmet Aerospace Inc.,Aerospace & Defense,Industrials,2020,11166201619,,,,0.1625,1814507763,0.1625
HPQ,HP Inc.,Computer Hardware,Technology,2024,33750167112,-11269000000,8627000000,1319000000,0.1625,8931839656,0.2646
HPQ,HP Inc.,Computer Hardware,Technology,2023,23671252524,-11253000000,8591000000,1593000000,0.1625,7330091035,0.3097
HPQ,HP Inc.,Computer Hardware,Technology,2022,23746145454,-13499000000,8541000000,1933000000,0.1625,7754361136,0.3266
HPQ,HP Inc.,Computer Hardware,Technology,2021,25719867552,-9231000000,6803000000,784000000,0.1625,6912403477,0.2688
HPQ,HP Inc.,Computer Hardware,Technology,2020,14742587006,,,,0.1625,2395670388,0.1625
HUBB,Hubbell Incorporated,Electrical Equipment & Parts,Industrials,2024,22621467608,-298100000,2500800000,1080000000,0.1625,4306309736,0.1904
HUBB,Hubbell Incorporated,Electrical Equipment & Parts,Industrials,2023,17147270528,-840100000,2533400000,1196000000,0.1625,3528975211,0.2058
HUBB,Hubbell Incorporated,Electrical Equipment & Parts,Industrials,2022,12153760879,-269800000,1970500000,669900000,0.1625,2447893643,0.2014
HUBB,Hubbell Incorporated,Electrical Equipment & Parts,Industrials,2021,10585961694,-312100000,1871300000,681500000,0.1625,2185765025,0.2065
HUBB,Hubbell Incorporated,Electrical Equipment & Parts,Industrials,2020,7806997939,,,,0.1625,1268637165,0.1625
HUM,Humana Inc.,Healthcare Plans,Healthcare,2024,30720160107,5372000000,9631000000,1442000000,0.1625,5918438517,0.1927
HUM,Humana Inc.,Healthcare Plans,Healthcare,2023,54668290984,5075000000,9550000000,1693000000,0.1625,9885897285,0.1808
HUM,Humana Inc.,Healthcare Plans,Healthcare,2022,59935109541,4463000000,9142000000,1765000000,0.1625,10786605300,0.18
HUM,Humana Inc.,Healthcare Plans,Healthcare,2021,54486794234,2372000000,11092000000,2639000000,0.1625,10699941563,0.1964
HUM,Humana Inc.,Healthcare Plans,Healthcare,2020,47668313981,,,,0.1625,7746101022,0.1625
HBAN,Huntington Bancshares Incorporated,Banks - Regional,Financial Services,2024,23656494899,13544000000,5561000000,677000000,0.1625,2656955421,0.1123
HBAN,Huntington Bancshares Incorporated,Banks - Regional,Financial Services,2023,17634608996,13165000000,5561000000,672000000,0.1625,1739173962,0.0986
HBAN,Huntington Bancshares Incorporated,Banks - Regional,Financial Services,2022,18486767266,11486000000,5571000000,712000000,0.1625,2158612181,0.1168
HBAN,Huntington Bancshares Incorporated,Banks - Regional,Financial Services,2021,19547384259,13358000000,5349000000,611000000,0.1625,1974274942,0.101
HBAN,Huntington Bancshares Incorporated,Banks - Regional,Financial Services,2020,15044553483,,,,0.1625,2444739941,0.1625
HII,"Huntington Ingalls Industries, Inc.",Aerospace & Defense,Industrials,2024,7366651533,1266000000,2618000000,782000000,0.1625,1543855874,0.2096
HII,"Huntington Ingalls Industries, Inc.",Aerospace & Defense,Industrials,2023,9839883374,584000000,2618000000,891000000,0.1625,2074293548,0.2108
HII,"Huntington Ingalls Industries, Inc.",Aerospace & Defense,Industrials,2022,8566153260,-148000000,2618000000,1019000000,0.1625,2007062405,0.2343
HII,"Huntington Ingalls Industries, Inc.",Aerospace & Defense,Industrials,2021,6783636236,-979000000,2628000000,1159000000,0.1625,1876815888,0.2767
HII,"Huntington Ingalls Industries, Inc.",Aerospace & Defense,Industrials,2020,5955097060,,,,0.1625,967703272.3,0.1625
IBM,International Business Machines Corporation,Information Technology Services,Technology,2024,2.04E+11,-43974000000,60706000000,10661000000,0.45,1.43809E+11,0.7041
IBM,International Business Machines Corporation,Information Technology Services,Technology,2023,1.44E+11,-48601000000,60178000000,11036000000,0.45,1.18863E+11,0.8236
IBM,International Business Machines Corporation,Information Technology Services,Technology,2022,1.20E+11,-45112000000,55949000000,11184000000,0.45,1.04409E+11,0.8717
IBM,International Business Machines Corporation,Information Technology Services,Technology,2021,1.08E+11,-49158000000,55643000000,12511000000,0.45,1.01511E+11,0.9376
IBM,International Business Machines Corporation,Information Technology Services,Technology,2020,91482647169,,,,0.45,41167191226,0.45
IEX,IDEX Corporation,Specialty Industrial Machinery,Industrials,2024,15754764678,-742400000,3251700000,1284800000,0.1625,3417970510,0.2169
IEX,IDEX Corporation,Specialty Industrial Machinery,Industrials,2023,15965057693,-308900000,2838300000,1011800000,0.1625,3270159375,0.2048
IEX,IDEX Corporation,Specialty Industrial Machinery,Industrials,2022,16836838716,-546300000,2638100000,947800000,0.1625,3407468791,0.2024
IEX,IDEX Corporation,Specialty Industrial Machinery,Industrials,2021,17035982761,38100000,2167700000,597300000,0.1625,3211468449,0.1885
IEX,IDEX Corporation,Specialty Industrial Machinery,Industrials,2020,14123937947,,,,0.1625,2295139916,0.1625
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,Healthcare,2024,33651033568,1078537000,405100000,111676000,0.1625,5377006792,0.1598
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,Healthcare,2023,44689148830,1034069000,365961000,84500000,0.1625,7167150385,0.1604
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,Healthcare,2022,33229482316,149270000,361795000,97672000,0.1625,5450197889,0.164
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,Healthcare,2021,52491777245,231612000,359345000,99035000,0.1625,8566763602,0.1632
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,Healthcare,2020,40296008487,,,,0.1625,6548101379,0.1625
ITW,Illinois Tool Works Inc.,Specialty Industrial Machinery,Industrials,2024,74392568835,-2114000000,4839000000,592000000,0.1625,13314854936,0.179
ITW,Illinois Tool Works Inc.,Specialty Industrial Machinery,Industrials,2023,74829472328,-2553000000,4909000000,657000000,0.1625,13479126753,0.1801
ITW,Illinois Tool Works Inc.,Specialty Industrial Machinery,Industrials,2022,61934505249,-2543000000,4864000000,768000000,0.1625,11392794603,0.1839
ITW,Illinois Tool Works Inc.,Specialty Industrial Machinery,Industrials,2021,67048514164,-2311000000,4965000000,972000000,0.1625,12235683552,0.1825
ITW,Illinois Tool Works Inc.,Specialty Industrial Machinery,Industrials,2020,54089681502,,,,0.1625,8789573244,0.1625
INCY,Incyte Corporation,Biotechnology,Healthcare,2024,13399601593,3178232000,155593000,113803000,0.1625,1704749409,0.1272
INCY,Incyte Corporation,Biotechnology,Healthcare,2023,12393829759,4910699000,155593000,123545000,0.1625,1261368673,0.1018
INCY,Incyte Corporation,Biotechnology,Healthcare,2022,15399995057,4085307000,155593000,129219000,0.1625,1884918759,0.1224
INCY,Incyte Corporation,Biotechnology,Healthcare,2021,14220143748,3463656000,155593000,150755000,0.1625,1797710809,0.1264
INCY,Incyte Corporation,Biotechnology,Healthcare,2020,16739826000,,,,0.1625,2720221725,0.1625
IR,Ingersoll Rand Inc.,Specialty Industrial Machinery,Industrials,2024,36795126846,-2275600000,8148100000,4372800000,0.1625,8383639362,0.2278
IR,Ingersoll Rand Inc.,Specialty Industrial Machinery,Industrials,2023,30874489239,-374100000,6609700000,3611100000,0.1625,6738775751,0.2183
IR,Ingersoll Rand Inc.,Specialty Industrial Machinery,Industrials,2022,21180330866,-385600000,6064200000,3578600000,0.1625,5071418766,0.2394
IR,Ingersoll Rand Inc.,Specialty Industrial Machinery,Industrials,2021,24516846170,-823100000,5981600000,3912700000,0.1625,5725565003,0.2335
IR,Ingersoll Rand Inc.,Specialty Industrial Machinery,Industrials,2020,18035190091,,,,0.1625,2930718390,0.1625
PODD,Insulet Corporation,Medical Devices,Healthcare,2024,18473910601,1113100000,51500000,47000000,0.1625,2837137973,0.1536
PODD,Insulet Corporation,Medical Devices,Healthcare,2023,14869071580,634000000,51700000,47000000,0.1625,2329237882,0.1566
PODD,Insulet Corporation,Medical Devices,Healthcare,2022,20337711789,400900000,51700000,23800000,0.1625,3252000666,0.1599
PODD,Insulet Corporation,Medical Devices,Healthcare,2021,19001275845,479900000,39800000,36600000,0.1625,3022138575,0.159
PODD,Insulet Corporation,Medical Devices,Healthcare,2020,18039679240,,,,0.1625,2931447877,0.1625
INTC,Intel Corporation,Semiconductors,Technology,2024,88221997959,76648000000,24693000000,3691000000,0.1625,6493174668,0.0736
INTC,Intel Corporation,Semiconductors,Technology,2023,2.11E+11,77785000000,27591000000,4589000000,0.1625,26913445757,0.1274
INTC,Intel Corporation,Semiconductors,Technology,2022,1.11E+11,69677000000,27591000000,6018000000,0.1625,12192431087,0.1097
INTC,Intel Corporation,Semiconductors,Technology,2021,2.11E+11,61158000000,26963000000,7270000000,0.1625,29904177369,0.1418
INTC,Intel Corporation,Semiconductors,Technology,2020,1.93E+11,,,,0.1625,31350403891,0.1625
ICE,"Intercontinental Exchange, Inc.",Financial Data & Stock Exchanges,Financial Services,2024,85837871493,-19181000000,30595000000,16306000000,0.45,68363942172,0.7964
ICE,"Intercontinental Exchange, Inc.",Financial Data & Stock Exchanges,Financial Services,2023,71824276777,-22084000000,30553000000,17317000000,0.45,63800224550,0.8883
ICE,"Intercontinental Exchange, Inc.",Financial Data & Stock Exchanges,Financial Services,2022,57427296501,-11440000000,21111000000,13090000000,0.45,46380733425,0.8076
ICE,"Intercontinental Exchange, Inc.",Financial Data & Stock Exchanges,Financial Services,2021,74897933088,-12111000000,21123000000,13736000000,0.45,54840569889,0.7322
ICE,"Intercontinental Exchange, Inc.",Financial Data & Stock Exchanges,Financial Services,2020,61761822977,,,,0.45,27792820340,0.45
IFF,International Flavors & Fragrances Inc.,Specialty Chemicals,Basic Materials,2024,21358713530,-1614000000,9080000000,6445000000,0.1625,6255878449,0.2929
IFF,International Flavors & Fragrances Inc.,Specialty Chemicals,Basic Materials,2023,20233926511,-4350000000,10635000000,8357000000,0.1625,7081088058,0.35
IFF,International Flavors & Fragrances Inc.,Specialty Chemicals,Basic Materials,2022,25204320193,-4711000000,13373000000,9082000000,0.1625,8510177031,0.3376
IFF,International Flavors & Fragrances Inc.,Specialty Chemicals,Basic Materials,2021,34593061003,-5698000000,16414000000,10506000000,0.1625,10921797413,0.3157
IFF,International Flavors & Fragrances Inc.,Specialty Chemicals,Basic Materials,2020,24846712100,,,,0.1625,4037590716,0.1625
IP,International Paper Company,Packaging & Containers,Consumer Cyclical,2024,28102743990,4990000000,3038000000,145000000,0.1625,4273058398,0.1521
IP,International Paper Company,Packaging & Containers,Consumer Cyclical,2023,18204550272,5131000000,3041000000,183000000,0.1625,2648351919,0.1455
IP,International Paper Company,Packaging & Containers,Consumer Cyclical,2022,16651731659,5236000000,3041000000,220000000,0.1625,2384968895,0.1432
IP,International Paper Company,Packaging & Containers,Consumer Cyclical,2021,21302844418,5684000000,3130000000,268000000,0.1625,3090237218,0.1451
IP,International Paper Company,Packaging & Containers,Consumer Cyclical,2020,20401085389,,,,0.1625,3315176376,0.1625
IPG,"The Interpublic Group of Companies, Inc.",Advertising Agencies,Communication Services,2024,10353297939,-1439200000,4689400000,659900000,0.1625,2785542165,0.269
IPG,"The Interpublic Group of Companies, Inc.",Advertising Agencies,Communication Services,2023,11550185961,-1778400000,5080900000,743600000,0.1625,3112376469,0.2695
IPG,"The Interpublic Group of Companies, Inc.",Advertising Agencies,Communication Services,2022,11454066277,-2157700000,5050600000,818100000,0.1625,3165575770,0.2764
IPG,"The Interpublic Group of Companies, Inc.",Advertising Agencies,Communication Services,2021,12423927979,-2151400000,4908700000,847500000,0.1625,3303873297,0.2659
IPG,"The Interpublic Group of Companies, Inc.",Advertising Agencies,Communication Services,2020,7468088569,,,,0.1625,1213564392,0.1625
INTU,Intuit Inc.,Software - Application,Technology,2024,1.77E+11,-1228000000,13844000000,5820000000,0.1625,32180935052,0.1817
INTU,Intuit Inc.,Software - Application,Technology,2023,1.39E+11,-2930000000,13780000000,6419000000,0.1625,26359293152,0.1895
INTU,Intuit Inc.,Software - Application,Technology,2022,1.23E+11,-4356000000,13736000000,7061000000,0.1625,24076396843,0.1957
INTU,Intuit Inc.,Software - Application,Technology,2021,1.44E+11,1004000000,5613000000,3252000000,0.1625,24739262168,0.1713
INTU,Intuit Inc.,Software - Application,Technology,2020,82614389627,,,,0.1625,13424838314,0.1625
ISRG,"Intuitive Surgical, Inc.",Medical Instruments & Supplies,Healthcare,2024,1.90E+11,16159100000,347500000,23000000,0.1625,28309709674,0.149
ISRG,"Intuitive Surgical, Inc.",Medical Instruments & Supplies,Healthcare,2023,1.19E+11,13009500000,348700000,39100000,0.1625,17302778728,0.1453
ISRG,"Intuitive Surgical, Inc.",Medical Instruments & Supplies,Healthcare,2022,95205015876,10714300000,348500000,49800000,0.1625,13794465080,0.1449
ISRG,"Intuitive Surgical, Inc.",Medical Instruments & Supplies,Healthcare,2021,1.30E+11,11537400000,343600000,70500000,0.1625,19248196107,0.1486
ISRG,"Intuitive Surgical, Inc.",Medical Instruments & Supplies,Healthcare,2020,96797068370,,,,0.1625,15729523610,0.1625
IVZ,Invesco Ltd.,Asset Management,Financial Services,2024,7812990064,1601400000,8318100000,5749300000,0.1625,3295335885,0.4218
IVZ,Invesco Ltd.,Asset Management,Financial Services,2023,7482819039,1376400000,8691500000,5848100000,0.1625,3354978094,0.4484
IVZ,Invesco Ltd.,Asset Management,Financial Services,2022,7325575806,1143300000,8557700000,7141200000,0.1625,3555691068,0.4854
IVZ,Invesco Ltd.,Asset Management,Financial Services,2021,9039707696,568300000,8882500000,7228000000,0.1625,3994560001,0.4419
IVZ,Invesco Ltd.,Asset Management,Financial Services,2020,6449648105,,,,0.1625,1048067817,0.1625
INVH,Invitation Homes Inc.,REIT - Residential,Real Estate,2024,19395087896,9534302000,258207000,,0.1625,1644336346,0.0848
INVH,Invitation Homes Inc.,REIT - Residential,Real Estate,2023,20167396893,9932228000,258207000,,0.1625,1705173583,0.0846
INVH,Invitation Homes Inc.,REIT - Residential,Real Estate,2022,16714468715,10065424000,258207000,,0.1625,1122428404,0.0672
INVH,Invitation Homes Inc.,REIT - Residential,Real Estate,2021,24815310962,9580597000,258207000,,0.1625,2517599656,0.1015
INVH,Invitation Homes Inc.,REIT - Residential,Real Estate,2020,15833776724,,,,0.1625,2572988718,0.1625
IQV,IQVIA Holdings Inc.,Diagnostics & Research,Healthcare,2024,34854831926,-13142000000,14710000000,4499000000,0.1625,10920947688,0.3133
IQV,IQVIA Holdings Inc.,Diagnostics & Research,Healthcare,2023,40238610957,-13294000000,14567000000,4839000000,0.1625,11852524280,0.2946
IQV,IQVIA Holdings Inc.,Diagnostics & Research,Healthcare,2022,36119598501,-12976000000,13921000000,4820000000,0.1625,11023447256,0.3052
IQV,IQVIA Holdings Inc.,Diagnostics & Research,Healthcare,2021,49151837861,-12202000000,13301000000,4943000000,0.1625,12934648652,0.2632
IQV,IQVIA Holdings Inc.,Diagnostics & Research,Healthcare,2020,31152746758,,,,0.1625,5062321348,0.1625
IRM,Iron Mountain Incorporated,REIT - Specialty,Real Estate,2024,30548249288,-6585051000,5083817000,1274731000,0.1625,7067425347,0.2314
IRM,Iron Mountain Incorporated,REIT - Specialty,Real Estate,2023,19491602949,-5907958000,5017912000,1279766000,0.1625,5150801329,0.2643
IRM,Iron Mountain Incorporated,REIT - Specialty,Real Estate,2022,13567553881,-5573926000,4882734000,1423145000,0.1625,4135195818,0.3048
IRM,Iron Mountain Incorporated,REIT - Specialty,Real Estate,2021,13477130286,-4715095000,4463531000,1181043000,0.1625,3873479884,0.2874
IRM,Iron Mountain Incorporated,REIT - Specialty,Real Estate,2020,7153329569,,,,0.1625,1162416055,0.1625
JBHT,"J.B. Hunt Transport Services, Inc.",Integrated Freight & Logistics,Industrials,2024,17157097556,3783448000,134057000,97000000,0.1625,2210764815,0.1289
JBHT,"J.B. Hunt Transport Services, Inc.",Integrated Freight & Logistics,Industrials,2023,19524250545,3835801000,134057000,133900000,0.1625,2592916063,0.1328
JBHT,"J.B. Hunt Transport Services, Inc.",Integrated Freight & Logistics,Industrials,2022,17160742918,3430419000,120449000,115900000,0.1625,2269584349,0.1323
JBHT,"J.B. Hunt Transport Services, Inc.",Integrated Freight & Logistics,Industrials,2021,19830352170,2926695000,100521000,90600000,0.1625,2777901453,0.1401
JBHT,"J.B. Hunt Transport Services, Inc.",Integrated Freight & Logistics,Industrials,2020,13101431026,,,,0.1625,2128982542,0.1625
JBL,Jabil Inc.,Electronic Components,Technology,2024,11685103818,933000000,661000000,143000000,0.1625,1877866870,0.1607
JBL,Jabil Inc.,Electronic Components,Technology,2023,12514134242,2104000000,621000000,142000000,0.1625,1815634314,0.1451
JBL,Jabil Inc.,Electronic Components,Technology,2022,6548500305,1590000000,704000000,158000000,0.1625,945831299.5,0.1444
